date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,601919,5.29,5.36,5.45,5.26,540199,289886672.0,3.61,1.71,0.09,0.71,5.3566666666666665
2020-01-03,601919,5.36,5.26,5.39,5.23,387667,205496305.0,2.99,-1.87,-0.1,0.51,5.293333333333334
2020-01-06,601919,5.24,5.13,5.24,5.09,551831,284906688.0,2.85,-2.47,-0.13,0.72,5.153333333333333
2020-01-07,601919,5.13,5.14,5.18,5.08,469090,239953438.0,1.95,0.19,0.01,0.61,5.133333333333333
2020-01-08,601919,5.09,4.97,5.09,4.97,457629,229154821.0,2.33,-3.31,-0.17,0.6,5.009999999999999
2020-01-09,601919,5.04,5.03,5.05,4.97,295098,148044934.0,1.61,1.21,0.06,0.39,5.016666666666667
2020-01-10,601919,5.05,5.03,5.06,4.98,239260,120112064.0,1.59,0.0,0.0,0.31,5.023333333333333
2020-01-13,601919,5.01,5.07,5.07,4.98,266193,133919916.0,1.79,0.8,0.04,0.35,5.04
2020-01-14,601919,5.08,5.08,5.11,5.06,217777,110627990.0,0.99,0.2,0.01,0.29,5.083333333333333
2020-01-15,601919,5.08,4.97,5.08,4.95,290383,144907233.0,2.56,-2.17,-0.11,0.38,5.0
2020-01-16,601919,5.01,4.99,5.03,4.95,259401,129279661.0,1.61,0.4,0.02,0.34,4.99
2020-01-17,601919,5.0,4.9,5.0,4.87,334899,164647860.0,2.61,-1.8,-0.09,0.44,4.923333333333334
2020-01-20,601919,4.89,4.84,4.89,4.81,289910,140304212.0,1.63,-1.22,-0.06,0.38,4.846666666666667
2020-01-21,601919,4.82,4.73,4.82,4.71,296110,140559750.0,2.27,-2.27,-0.11,0.39,4.753333333333334
2020-01-22,601919,4.71,4.73,4.76,4.64,207789,97912458.0,2.54,0.0,0.0,0.27,4.71
2020-01-23,601919,4.82,4.75,4.86,4.67,438359,209523967.0,4.02,0.42,0.02,0.57,4.760000000000001
2020-02-03,601919,4.28,4.28,4.28,4.28,89048,38112544.0,0.0,-9.89,-0.47,0.1,4.28
2020-02-04,601919,3.85,4.06,4.11,3.85,610981,244859160.0,6.07,-5.14,-0.22,0.71,4.006666666666667
2020-02-05,601919,4.07,4.18,4.22,4.04,400118,165843978.0,4.43,2.96,0.12,0.46,4.1466666666666665
2020-02-06,601919,4.2,4.2,4.23,4.11,318847,132885329.0,2.87,0.48,0.02,0.37,4.18
2020-02-07,601919,4.15,4.16,4.19,4.11,249136,103231742.0,1.9,-0.95,-0.04,0.29,4.153333333333333
2020-02-10,601919,4.14,4.25,4.25,4.1,267121,111689823.0,3.61,2.16,0.09,0.31,4.2
2020-02-11,601919,4.23,4.33,4.43,4.23,385990,168022870.0,4.71,1.88,0.08,0.45,4.33
2020-02-12,601919,4.33,4.35,4.4,4.3,176870,76693082.0,2.31,0.46,0.02,0.2,4.35
2020-02-13,601919,4.34,4.28,4.39,4.27,182042,78765327.0,2.76,-1.61,-0.07,0.21,4.3133333333333335
2020-02-14,601919,4.27,4.31,4.31,4.25,141916,60798491.0,1.4,0.7,0.03,0.16,4.289999999999999
2020-02-17,601919,4.3,4.44,4.44,4.29,218996,96371761.0,3.48,3.02,0.13,0.25,4.390000000000001
2020-02-18,601919,4.44,4.43,4.46,4.4,172670,76409173.0,1.35,-0.23,-0.01,0.2,4.43
2020-02-19,601919,4.44,4.39,4.45,4.37,226530,99880357.0,1.81,-0.9,-0.04,0.26,4.403333333333333
2020-02-20,601919,4.4,4.48,4.49,4.38,296015,131238677.0,2.51,2.05,0.09,0.34,4.45
2020-02-21,601919,4.47,4.46,4.5,4.44,237715,106140864.0,1.34,-0.45,-0.02,0.27,4.466666666666668
2020-02-24,601919,4.42,4.34,4.43,4.29,470005,203531354.0,3.14,-2.69,-0.12,0.54,4.353333333333333
2020-02-25,601919,4.21,4.25,4.28,4.16,303921,128348311.0,2.76,-2.07,-0.09,0.35,4.23
2020-02-26,601919,4.18,4.3,4.33,4.16,378043,161637305.0,4.0,1.18,0.05,0.44,4.263333333333333
2020-02-27,601919,4.28,4.24,4.36,4.24,279517,119805463.0,2.79,-1.4,-0.06,0.32,4.28
2020-02-28,601919,4.16,4.04,4.19,4.02,393584,161116131.0,4.01,-4.72,-0.2,0.45,4.083333333333333
2020-03-02,601919,4.06,4.17,4.19,4.06,329831,136593297.0,3.22,3.22,0.13,0.38,4.14
2020-03-03,601919,4.22,4.27,4.34,4.2,346403,147800017.0,3.36,2.4,0.1,0.4,4.27
2020-03-04,601919,4.24,4.28,4.31,4.21,259163,110506608.0,2.34,0.23,0.01,0.3,4.266666666666667
2020-03-05,601919,4.33,4.35,4.36,4.29,334560,144815678.0,1.64,1.64,0.07,0.39,4.333333333333333
2020-03-06,601919,4.31,4.27,4.32,4.26,255971,109714202.0,1.38,-1.84,-0.08,0.3,4.283333333333333
2020-03-09,601919,4.38,4.31,4.44,4.27,535195,232095238.0,3.98,0.94,0.04,0.62,4.34
2020-03-10,601919,4.25,4.3,4.32,4.16,392259,166705091.0,3.71,-0.23,-0.01,0.45,4.260000000000001
2020-03-11,601919,4.36,4.44,4.59,4.36,684153,306681600.0,5.35,3.26,0.14,0.79,4.463333333333334
2020-03-12,601919,4.36,4.4,4.5,4.27,489618,212850871.0,5.18,-0.9,-0.04,0.57,4.39
2020-03-13,601919,4.2,4.24,4.32,4.16,413871,175584755.0,3.64,-3.64,-0.16,0.48,4.24
2020-03-16,601919,4.29,4.1,4.3,4.1,346414,145186892.0,4.72,-3.3,-0.14,0.4,4.166666666666666
2020-03-17,601919,4.13,4.14,4.18,3.97,265138,108079660.0,5.12,0.98,0.04,0.31,4.096666666666667
2020-03-18,601919,4.2,4.08,4.22,4.08,252134,104517960.0,3.38,-1.45,-0.06,0.29,4.126666666666667
2020-03-19,601919,4.05,4.03,4.12,4.0,260397,105262226.0,2.94,-1.23,-0.05,0.3,4.050000000000001
2020-03-20,601919,4.08,4.06,4.1,4.01,173941,70404372.0,2.23,0.74,0.03,0.2,4.056666666666666
2020-03-23,601919,3.96,3.96,4.03,3.93,249271,99023469.0,2.46,-2.46,-0.1,0.29,3.973333333333334
